,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
19,0.0010311126708984375,6.462909837107472e-05,0.0004780292510986328,9.885094211839558e-05,0.001,3,0.05,linear,"{'C': 0.001, 'degree': 3, 'gamma': 0.05, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
74,0.0010185956954956055,6.478110080382112e-05,0.0003615140914916992,1.6144318275937374e-05,0.1,0,0.05,poly,"{'C': 0.1, 'degree': 0, 'gamma': 0.05, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
9,0.001193690299987793,2.9304553136534252e-05,0.00040957927703857424,1.8748995123550868e-05,0.001,1,0.05,rbf,"{'C': 0.001, 'degree': 1, 'gamma': 0.05, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
17,0.0010692596435546875,6.892745035192528e-05,0.0004122734069824219,6.561778293530898e-05,0.001,1,0.2,poly,"{'C': 0.001, 'degree': 1, 'gamma': 0.2, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
1,0.001130223274230957,5.422523836402451e-05,0.0004292964935302734,2.44546344524667e-05,0.001,0,0.05,linear,"{'C': 0.001, 'degree': 0, 'gamma': 0.05, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
2,0.0011605024337768555,5.6260546039374984e-05,0.0003900289535522461,1.187336492669628e-05,0.001,0,0.05,poly,"{'C': 0.001, 'degree': 0, 'gamma': 0.05, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
3,0.0012259483337402344,7.466750717627694e-05,0.00041077136993408205,3.325908414636893e-05,0.001,0,0.1,rbf,"{'C': 0.001, 'degree': 0, 'gamma': 0.1, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
4,0.0010231256484985352,4.2000131157627013e-05,0.0003676652908325195,1.591681076995472e-05,0.001,0,0.1,linear,"{'C': 0.001, 'degree': 0, 'gamma': 0.1, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
5,0.001003122329711914,3.588879954832749e-05,0.0003671407699584961,2.6860463984388227e-05,0.001,0,0.1,poly,"{'C': 0.001, 'degree': 0, 'gamma': 0.1, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
6,0.0011687040328979491,3.493649058464143e-05,0.0003773927688598633,1.3747245042274462e-05,0.001,0,0.2,rbf,"{'C': 0.001, 'degree': 0, 'gamma': 0.2, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
7,0.0010538578033447265,4.850359821727715e-05,0.0003917217254638672,1.802293074775025e-05,0.001,0,0.2,linear,"{'C': 0.001, 'degree': 0, 'gamma': 0.2, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
18,0.0012347698211669922,0.0001842620576067086,0.000388336181640625,4.242052811816016e-05,0.001,3,0.05,rbf,"{'C': 0.001, 'degree': 3, 'gamma': 0.05, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
8,0.0010280132293701172,1.3703075425904899e-05,0.0003795146942138672,9.531257959293146e-06,0.001,0,0.2,poly,"{'C': 0.001, 'degree': 0, 'gamma': 0.2, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
10,0.0011023759841918945,0.00019396224175190725,0.00042645931243896485,0.00014453142122795883,0.001,1,0.05,linear,"{'C': 0.001, 'degree': 1, 'gamma': 0.05, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
11,0.001233077049255371,0.00021582714498934684,0.00041832923889160154,7.141702680636092e-05,0.001,1,0.05,poly,"{'C': 0.001, 'degree': 1, 'gamma': 0.05, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
12,0.001258516311645508,9.640523569589723e-05,0.0004181385040283203,3.4413275270007645e-05,0.001,1,0.1,rbf,"{'C': 0.001, 'degree': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
13,0.0009987831115722656,1.561516108814019e-05,0.00035920143127441404,9.333836161130577e-06,0.001,1,0.1,linear,"{'C': 0.001, 'degree': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
14,0.0010390758514404296,2.1108811383622418e-05,0.0003663301467895508,1.5049954450552955e-05,0.001,1,0.1,poly,"{'C': 0.001, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
15,0.0011670112609863282,6.994802922602368e-05,0.00040242671966552737,4.324172339264975e-05,0.001,1,0.2,rbf,"{'C': 0.001, 'degree': 1, 'gamma': 0.2, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
16,0.0010255813598632813,4.325627958683224e-05,0.00036303997039794923,1.161421548753449e-05,0.001,1,0.2,linear,"{'C': 0.001, 'degree': 1, 'gamma': 0.2, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
21,0.0011992454528808594,0.0001223236487588187,0.000392460823059082,1.5433786907367466e-05,0.001,3,0.1,rbf,"{'C': 0.001, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
22,0.0010243654251098633,3.9534265118804824e-05,0.0003650426864624023,1.196398113502408e-05,0.001,3,0.1,linear,"{'C': 0.001, 'degree': 3, 'gamma': 0.1, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
33,0.0011452436447143555,1.9526539850206407e-05,0.00038137435913085935,9.238958355688358e-06,0.001,5,0.2,rbf,"{'C': 0.001, 'degree': 5, 'gamma': 0.2, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
24,0.0011589765548706056,3.1040862933393295e-05,0.0003965616226196289,5.951226227714114e-05,0.001,3,0.2,rbf,"{'C': 0.001, 'degree': 3, 'gamma': 0.2, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
48,0.001160597801208496,3.0250507600642495e-05,0.00038187503814697267,1.5989001232684506e-05,0.01,1,0.1,rbf,"{'C': 0.01, 'degree': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
50,0.0010194063186645507,1.4288833412789123e-05,0.0003659248352050781,1.8673456962303103e-05,0.01,1,0.1,poly,"{'C': 0.01, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
51,0.0011695623397827148,2.827311628107064e-05,0.00038890838623046876,1.5906933110447356e-05,0.01,1,0.2,rbf,"{'C': 0.01, 'degree': 1, 'gamma': 0.2, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
53,0.0010282754898071288,1.040524346039017e-05,0.0003595113754272461,1.467483301165579e-05,0.01,1,0.2,poly,"{'C': 0.01, 'degree': 1, 'gamma': 0.2, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
54,0.001145148277282715,1.6662866229776562e-05,0.0003794431686401367,1.7885604998210884e-05,0.01,3,0.05,rbf,"{'C': 0.01, 'degree': 3, 'gamma': 0.05, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
56,0.0010600805282592774,2.710873763476431e-05,0.0003634214401245117,1.1099684431239652e-05,0.01,3,0.05,poly,"{'C': 0.01, 'degree': 3, 'gamma': 0.05, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
47,0.0012783050537109376,0.00026852402407030604,0.0004475116729736328,8.48501543342776e-05,0.01,1,0.05,poly,"{'C': 0.01, 'degree': 1, 'gamma': 0.05, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
57,0.0011923789978027343,5.568467911151844e-05,0.00045082569122314455,0.00011182072571794185,0.01,3,0.1,rbf,"{'C': 0.01, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
63,0.0011409521102905273,1.6957327643830748e-05,0.00037741661071777344,1.6560397297041346e-05,0.01,5,0.05,rbf,"{'C': 0.01, 'degree': 5, 'gamma': 0.05, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
65,0.0010694026947021484,3.9038550683219966e-05,0.0003698825836181641,1.1909574823571267e-05,0.01,5,0.05,poly,"{'C': 0.01, 'degree': 5, 'gamma': 0.05, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
66,0.0011487483978271484,1.3425654824658193e-05,0.0003744363784790039,1.1870875179483866e-05,0.01,5,0.1,rbf,"{'C': 0.01, 'degree': 5, 'gamma': 0.1, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
80,0.0010067939758300782,2.5299750196464157e-05,0.0003591299057006836,1.0829060048962492e-05,0.1,0,0.2,poly,"{'C': 0.1, 'degree': 0, 'gamma': 0.2, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
69,0.001157093048095703,1.8300796435978583e-05,0.00037877559661865235,1.188178789226989e-05,0.01,5,0.2,rbf,"{'C': 0.01, 'degree': 5, 'gamma': 0.2, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
77,0.0009920120239257813,9.744176369931902e-06,0.00036363601684570314,9.38339928163761e-06,0.1,0,0.1,poly,"{'C': 0.1, 'degree': 0, 'gamma': 0.1, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
60,0.0011533498764038086,1.751954812921161e-05,0.00038356781005859374,1.4395744605472112e-05,0.01,3,0.2,rbf,"{'C': 0.01, 'degree': 3, 'gamma': 0.2, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
23,0.0010560035705566406,1.9825418793008855e-05,0.00036380290985107424,9.458008237840828e-06,0.001,3,0.1,poly,"{'C': 0.001, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
110,0.0010056734085083009,2.415745001651244e-05,0.0003610372543334961,7.473614373702898e-06,1,0,0.05,poly,"{'C': 1, 'degree': 0, 'gamma': 0.05, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
113,0.0009913682937622071,6.447404421836768e-06,0.0003551006317138672,9.363022711918012e-06,1,0,0.1,poly,"{'C': 1, 'degree': 0, 'gamma': 0.1, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
25,0.0012662172317504882,0.0002594568965924984,0.0004707813262939453,0.00010863571793282351,0.001,3,0.2,linear,"{'C': 0.001, 'degree': 3, 'gamma': 0.2, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
27,0.0012026786804199218,9.501099735309594e-05,0.0003815889358520508,1.1439744799264328e-05,0.001,5,0.05,rbf,"{'C': 0.001, 'degree': 5, 'gamma': 0.05, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
28,0.0010386466979980468,9.126002986390316e-05,0.0003709316253662109,1.745634343418647e-05,0.001,5,0.05,linear,"{'C': 0.001, 'degree': 5, 'gamma': 0.05, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
29,0.0010290145874023438,1.1993189195763928e-05,0.000362706184387207,7.384089368735705e-06,0.001,5,0.05,poly,"{'C': 0.001, 'degree': 5, 'gamma': 0.05, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
30,0.001166391372680664,2.6592340894686982e-05,0.00038874149322509766,1.7916089411312775e-05,0.001,5,0.1,rbf,"{'C': 0.001, 'degree': 5, 'gamma': 0.1, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
31,0.00103452205657959,9.255889811806645e-05,0.0003770589828491211,4.663680101977694e-05,0.001,5,0.1,linear,"{'C': 0.001, 'degree': 5, 'gamma': 0.1, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
45,0.0011373281478881836,9.391422530086608e-06,0.0003824710845947266,1.9086833098818782e-05,0.01,1,0.05,rbf,"{'C': 0.01, 'degree': 1, 'gamma': 0.05, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
34,0.0009975433349609375,8.02730961285361e-06,0.00035617351531982424,1.0305337986861906e-05,0.001,5,0.2,linear,"{'C': 0.001, 'degree': 5, 'gamma': 0.2, 'kernel': 'linear'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
38,0.000991654396057129,1.58091654580939e-05,0.00036470890045166017,3.180061471134292e-05,0.01,0,0.05,poly,"{'C': 0.01, 'degree': 0, 'gamma': 0.05, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
39,0.0011503219604492188,1.1258205080698933e-05,0.00037887096405029295,7.16323849745789e-06,0.01,0,0.1,rbf,"{'C': 0.01, 'degree': 0, 'gamma': 0.1, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
41,0.0009842157363891602,7.376695496037702e-06,0.0003537416458129883,8.679254985799842e-06,0.01,0,0.1,poly,"{'C': 0.01, 'degree': 0, 'gamma': 0.1, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
42,0.0011481761932373047,8.569680474288964e-06,0.0003775119781494141,1.0125466112436887e-05,0.01,0,0.2,rbf,"{'C': 0.01, 'degree': 0, 'gamma': 0.2, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
116,0.000986790657043457,6.063945846300748e-06,0.0003563642501831055,1.0863125976864397e-05,1,0,0.2,poly,"{'C': 1, 'degree': 0, 'gamma': 0.2, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
44,0.0009830951690673827,4.89101056974757e-06,0.0003608226776123047,2.3578910412628766e-05,0.01,0,0.2,poly,"{'C': 0.01, 'degree': 0, 'gamma': 0.2, 'kernel': 'poly'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
36,0.0011432647705078125,1.3814211959527414e-05,0.0003821849822998047,1.3822521458653912e-05,0.01,0,0.05,rbf,"{'C': 0.01, 'degree': 0, 'gamma': 0.05, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
0,0.0016776561737060548,0.00047683437108178995,0.0006606340408325196,0.0002616326110762747,0.001,0,0.05,rbf,"{'C': 0.001, 'degree': 0, 'gamma': 0.05, 'kernel': 'rbf'}",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6699999999999999,0.04582575694955839,119
